order,file_path,thumbnail,capture_uuid,page_uri,book_uri,source_rotated,width,height,source_x,source_y,source_w,source_h
1119,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1120/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1120/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1119,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1119,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3404,4554,0,0,3404,4554
1120,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1121/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1121/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1120,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1120,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3728,4547,0,0,3728,4547
1121,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1122/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1122/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1121,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1121,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3406,4548,0,0,3406,4548
1122,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1123/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1123/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1122,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1122,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4546,0,0,3712,4546
1123,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1124/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1124/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1123,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1123,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3415,4549,0,0,3415,4549
1124,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1125/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1125/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1124,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1124,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4547,0,0,3712,4547
1125,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1126/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1126/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1125,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1125,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3420,4550,0,0,3420,4550
1126,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1127/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1127/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1126,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1126,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
1127,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1128/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1128/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1127,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1127,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3419,4552,0,0,3419,4552
1128,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1129/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1129/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1128,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1128,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4547,0,0,3712,4547
1129,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1130/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1130/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1129,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1129,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3410,4550,0,0,3410,4550
1130,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1131/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1131/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1130,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1130,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
1131,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1132/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1132/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1131,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1131,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3423,4548,0,0,3423,4548
1132,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1133/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1133/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1132,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1132,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4543,0,0,3712,4543
1133,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1134/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1134/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1133,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1133,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3417,4549,0,0,3417,4549
1134,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1135/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1135/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1134,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1134,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
1135,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1136/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1136/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1135,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1135,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3436,4547,0,0,3436,4547
1136,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1137/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1137/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1136,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1136,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4545,0,0,3712,4545
1137,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1138/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1138/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1137,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1137,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3435,4547,0,0,3435,4547
1138,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1139/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1139/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1138,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1138,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
1139,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1140/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1140/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1139,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1139,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3430,4548,0,0,3430,4548
1140,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1141/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1141/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1140,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1140,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
1141,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1142/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1142/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1141,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1141,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3433,4550,0,0,3433,4550
1142,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1143/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1143/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1142,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1142,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4543,0,0,3720,4543
1143,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1144/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1144/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1143,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1143,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3433,4547,0,0,3433,4547
1144,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1145/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1145/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1144,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1144,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3728,4543,0,0,3728,4543
1145,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1146/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1146/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1145,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1145,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3439,4547,0,0,3439,4547
1146,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1147/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1147/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1146,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1146,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4541,0,0,3712,4541
1147,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1148/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1148/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1147,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1147,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3405,4546,0,0,3405,4546
1148,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1149/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1149/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1148,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1148,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4542,0,0,3720,4542
1149,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1150/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1150/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1149,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1149,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3407,4545,0,0,3407,4545
1150,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1151/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1151/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1150,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1150,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
1151,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1152/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1152/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1151,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1151,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3576,4546,0,0,3576,4546
1152,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1153/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1153/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1152,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1152,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3704,4543,0,0,3704,4543
1153,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1154/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1154/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1153,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1153,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3560,4544,0,0,3560,4544
1154,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1155/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1155/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1154,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1154,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4543,0,0,3712,4543
1155,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1156/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1156/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1155,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1155,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3428,4546,0,0,3428,4546
1156,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1157/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1157/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1156,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1156,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3712,4542,0,0,3712,4542
1157,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1158/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1158/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1157,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1157,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3560,4546,0,0,3560,4546
1158,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1159/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1159/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1158,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1158,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
1159,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1160/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1160/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1159,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1159,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3568,4549,0,0,3568,4549
1160,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1161/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1161/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1160,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1160,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,6912,4550,0,0,6912,4550
1161,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1162/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1162/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1161,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1161,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3704,4549,0,0,3704,4549
1162,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1163/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1163/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1162,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1162,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3704,4553,0,0,3704,4553
1163,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1164/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1164/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1163,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1163,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3696,4544,0,0,3696,4544
1164,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1165/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1165/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1164,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1164,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3696,4548,0,0,3696,4548
1165,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1166/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1166/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1165,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1165,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4546,0,0,3720,4546
1166,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1167/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1167/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1166,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1166,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4547,0,0,3720,4547
1167,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1168/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1168/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1167,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1167,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
1168,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1169/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1169/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1168,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1168,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4547,0,0,3720,4547
1169,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1170/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1170/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1169,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1169,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4544,0,0,3720,4544
1170,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1171/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1171/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1170,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1170,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
1171,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1172/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1172/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1171,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1171,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4545,0,0,3720,4545
1172,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1173/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1173/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1172,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1172,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4550,0,0,3720,4550
1173,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1174/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1174/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1173,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1173,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4549,0,0,3720,4549
1174,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1175/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1175/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1174,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1174,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4553,0,0,3720,4553
1175,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1176/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1176/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1175,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1175,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4547,0,0,3720,4547
1176,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1177/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1177/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1176,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1176,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3720,4550,0,0,3720,4550
1177,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1178/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1178/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1177,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1177,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3696,4546,0,0,3696,4546
1178,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1179/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1179/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1178,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1178,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3696,4549,0,0,3696,4549
1179,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1180/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1180/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1179,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1179,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3704,4544,0,0,3704,4544
1180,"https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1181/full/1500,/0/default.jpg","https://iiif.archivelab.org/iiif/NYC_Marriage_Index_Manhattan_1908$1181/full/100,100/0/default.jpg",NYC_Marriage_Index_Manhattan_1908-1180,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908#page/n1180,https://archive.org/details/NYC_Marriage_Index_Manhattan_1908,0.0,3704,4546,0,0,3704,4546
